Company ID,Company Name,Size,Industry,Rating,Headquarters,Ownership,Company Age,Est Yearly Revenue
1047,General Dynamics,7,4,3.5,44,3,71,12
1048,TalentCare,1,55,4,42,2,10,1
1049,Lightspeed Systems,2,24,4.3,42,2,24,5
1050,Natera,4,14,4,5,3,19,7
1051,University Federal Credit Union,4,12,3.5,42,8,87,6
1052,Lower Colorado River Authority,5,103,2.9,42,6,89,9
1053,NxStage,5,54,3.5,20,3,25,8
1054,"Nesco Resource, LLC",5,102,2.9,34,2,67,8
1055,Quantech Services,3,41,3.7,20,2,24,6
1056,Avani Technology Solutions,4,67,4.5,33,2,15,6
1057,Zentek Infosoft Inc.,2,67,3.7,42,2,9,4
1058,"Whitney, Bradley and Brown",4,26,4.2,44,2,42,7
1059,KGS,2,66,4.7,33,2,13,4
1060,UFCU,4,12,3.5,42,8,87,6
1061,DJO Global,6,54,3,42,13,45,9
1062,Baylor Scott & White Health,7,55,3.5,42,2,120,11
1063,CACI,7,4,3.6,44,3,61,10
1064,ManTech,6,95,4.2,44,3,55,9
1065,"Aunt Bertha, a Public Benefit Corp.",2,65,4.2,42,2,13,3
1066,Alliant Insurance Services,5,63,3.2,5,2,98,9
1067,ONE Gas,5,114,3.6,35,3,9,9
1068,Whole Foods Market,7,53,3.6,42,3,43,12
1069,Dun & Bradstreet,5,67,3.1,30,3,182,9
1070,Insight Global,5,102,3.8,11,2,22,9
1071,OBXtek,4,67,3.4,44,2,14,6
1072,Four Hands,3,59,4.1,42,2,27,7
1073,"Itron, Inc.",6,114,3.2,46,3,46,10
1074,Facility Solutions Group,5,25,3.4,42,2,41,8
1075,ISHPI Information Technologies,3,67,3.5,40,2,17,6
1076,Bazaarvoice,4,37,3.7,42,2,18,7
1077,AnaVation LLC,2,67,4.3,44,2,10,4
1078,BTS,4,26,4.3,73,3,37,7
1079,Under Armour,7,100,3.7,21,3,27,10
1080,GasPedal,1,74,3.5,42,2,16,3
1081,Shop LC,3,86,3,42,2,16,7
1082,PowerSchool,5,37,3.3,5,2,26,7
1083,Tista Science and Technology Corporation,4,26,3.1,21,2,18,3
1084,CSX,7,109,2.3,10,3,45,12
1085,AdTheorent,3,3,3.9,33,2,12,7
1086,SmartStream Technologies,4,67,3.2,75,2,23,6
1087,North American Bancard LLC,5,43,2.7,23,2,31,5
1088,JDX Consulting,4,26,3,75,2,11,5
1089,Serco Group,7,102,3,75,3,36,11
1090,Payspan,2,37,4.1,10,2,38,5
1091,CSI Tech Inc.,2,102,3,10,2,29,7
1092,Florida Blue,7,64,3.3,10,8,79,12
1093,Blue Cross Blue Shield of Florida,7,64,3.3,10,8,79,12
1094,Availity,4,55,4.2,10,2,22,7
1095,Pionear,3,3,3.2,27,2,22,2
1096,BTG,1,3,3.9,74,3,102,1
1097,Tech Providers Inc.,2,67,4.1,2,2,25,3
1098,Net2Source,5,102,3.2,30,2,16,7
1099,Software Guidance & Assistance,2,102,3.7,33,2,42,6
1100,TSYS,7,43,3,11,3,40,10
1101,Andromeda Systems Incorporated,3,4,4.2,44,2,18,5
1102,Nemours,5,55,3.7,10,8,83,9
1103,Nemours Children's Health System,5,55,3.7,10,8,83,9
1104,Crowley Maritime,6,98,3.6,10,2,131,9
1105,Zimmer Biomet,7,54,3.3,16,3,96,11
1106,Fourth Technologies,2,26,4.1,30,2,36,3
1107,ePromptus Inc.,1,67,3.1,23,2,18,2
1108,Florida East Coast Railway,4,92,2.8,10,13,62,7
1109,Lutheran Services Florida,5,94,3.3,10,8,41,7
1110,Intellitro,2,67,3.9,32,2,9,2
1111,BGIS,6,93,3.8,54,3,31,7
1112,Alluvion Staffing,1,102,4.1,10,2,23,1
1113,City Facilities Management (FL) LLC,7,41,2.9,75,2,38,8
1114,VyStar Credit Union,5,12,3.4,10,8,71,11
1115,Ascension,7,55,3.3,25,8,24,7
1116,Tembec,5,107,2.9,54,3,51,9
1117,Avesta Computer Services,2,67,4.6,30,2,29,3
1118,TrueNet Communications,3,106,3.1,10,2,38,7
1119,The Main Street America Group,4,64,3.5,10,2,100,9
1120,Fidelity National Financial,7,64,3.6,10,3,176,11
1121,Acosta Sales & Marketing,7,3,2.8,10,2,96,11
1122,One Call,5,55,3.2,10,2,30,8
1123,Brooks Rehabilitation,5,55,3.4,10,8,38,7
1124,KPMG,7,1,3.9,67,13,36,10
1125,University of North Florida,5,21,4,10,1,58,7
1126,SNI Financial,3,102,3.1,13,3,25,7
1127,ARS National Services,3,26,3,5,2,36,6
1128,Citizens Property Insurance,5,64,3.3,10,6,21,8
1129,Venus Fashion,4,32,3.3,10,2,41,7
1130,Ring Power,5,119,3.3,10,2,62,8
1131,Home Depot,7,58,3.6,54,13,29,9
1132,Suddath Companies,5,79,3.3,10,2,104,7
1133,Acquis Consulting Group,2,26,3.9,33,2,25,3
1134,Tilson Technology Management,4,106,4.5,22,2,26,7
1135,Sterling National Bank,5,12,2.8,33,3,57,12
1136,Chobani,5,44,4,33,2,18,9
1137,Sermo,3,55,2.9,33,2,17,6
1138,Ad Council,2,99,3.3,33,8,81,5
1139,Kirkland & Ellis,5,70,3.9,15,2,114,10
1140,Celerity,3,67,4.1,44,13,21,6
1141,Wiley,6,90,3.3,30,3,216,9
1142,First Derivatives,5,67,3.1,75,3,27,8
1143,Lemonade,3,64,4.8,33,2,8,6
1144,Vera Institute of Justice,3,99,3.1,33,8,62,7
1145,GNY Insurance Companies,3,64,3.7,33,2,109,7
1146,Braze,4,3,4.3,33,2,12,7
1147,Teksalt,1,67,5,34,2,16,2
1148,Tech Valley Talent,2,67,4.8,33,2,15,3
1149,Payability,1,71,4.3,33,2,10,1
1150,2U,5,37,3.5,21,3,15,7
1151,Arch,5,64,3.6,52,3,23,12
1152,"JPMorgan Chase Bank, N.A.",7,66,3.9,33,3,224,12
1153,PineBridge Investments,4,66,3.7,33,2,13,7
1154,Aga Fincorp,1,67,5,30,2,20,2
1155,"GENESYS Consulting Services, Inc.",2,67,4.2,33,2,36,3
1156,Avantik,2,55,4.1,30,2,52,5
1157,NYSTEC,3,26,3.8,33,8,27,5
1158,Institute of International Education,4,34,2.5,33,8,104,8
1159,RedStream Technology,1,67,4.2,33,2,16,3
1160,DATA Inc.,4,67,4.1,30,2,40,6
1161,IHS Markit,7,26,3.6,75,3,7,10
1162,"Formosa Plastics Corporation, U.S.A.",5,20,3.5,30,13,45,9
1163,Gambit Technologies,1,102,4.3,33,2,19,3
1164,BNY Mellon,7,66,3.2,33,3,239,12
1165,Sia Partners,5,26,3.9,57,2,24,7
1166,Hanwha Techwin America,6,4,3.1,71,2,71,12
1167,Direct Agents,2,3,4.5,33,2,20,5
1168,Simon & Schuster,5,90,2.8,33,13,99,8
1169,Broadridge,7,43,3.6,33,3,16,11
1170,Mount Sinai Health System,7,55,3.4,33,7,10,9
1171,CBS Television Network,6,78,3.7,33,13,23,10
1172,Center For Employment Opportunities,2,99,4,33,2,28,4
1173,Acumen Solutions,4,26,4.5,44,2,24,7
1174,"Paul, Weiss, Rifkind, Wharton & Garrison",5,70,3.5,33,2,77,7
1175,ViacomCBS,7,78,3.5,33,3,4,12
1176,"Shinetech Software, Inc.",3,67,4.6,55,2,22,4
1177,Moody's,7,42,3.6,33,3,123,10
1178,Turner Construction,6,25,4,33,13,121,12
1179,AIG,7,64,3.2,33,3,104,12
1180,Practising Law Institute,3,21,3.4,33,8,90,6
1181,New York Life Insurance Co,7,63,3.6,33,2,178,12
1182,AFFINITY HEALTH PLAN,4,64,2.4,33,8,37,9
1183,Popular Bank,5,12,3.3,33,13,32,7
1184,Bank of America,7,12,3.7,27,3,119,12
1185,Aegis Media,5,3,2.8,75,13,45,10
1186,CBS Interactive,5,113,3.7,5,13,31,8
1187,Walt Disney Company,7,78,4,5,3,100,12
1188,The Blackstone Group,5,66,3.8,33,3,38,11
1189,Refinitiv,7,24,3.6,75,2,5,11
1190,Local Initiatives Support Corporation,3,99,4,33,8,44,7
1191,Popular,6,12,3.8,38,3,44,9
1192,InRhythm,2,26,4,33,2,21,5
1193,Plymouth Rock Assurance,5,64,3.5,20,2,41,4
1194,eClerx LLC,6,26,3.4,61,3,23,7
1195,Moody's Analytics,6,42,3.4,33,3,15,9
1196,Known,3,3,3,33,2,19,7
1197,InfoPeople,1,67,4.1,33,2,25,4
1198,ACI Worldwide,5,24,3.4,10,3,48,9
1199,CohnReznick,5,1,3.4,33,10,104,8
1200,EmblemHealth,5,64,2.4,33,8,86,11
1201,"PTC Therapeutics, Inc.",4,14,3,30,3,25,7
1202,Metroplus Health Plan,5,55,2.7,33,8,38,10
1203,Boston Properties,4,93,3.9,20,3,53,10
1204,One Jeanswear Group,4,32,2,33,2,30,8
1205,OnPrem Solutions Partners,3,26,4.3,5,2,10,4
1206,AmerisourceBergen,7,14,3.1,37,3,22,12
1207,Luxottica Retail,7,29,3.4,64,2,62,11
1208,PPL,7,36,2.4,37,3,103,11
1209,Chenega MIOS,5,4,4.3,44,2,18,8
1210,FactSet,6,42,3.7,7,3,45,9
1211,Ziff Davis,5,90,3,33,13,96,7
1212,New York Blood Center,5,55,2.8,33,8,59,7
1213,AVANADE,7,67,3.9,46,2,23,10
1214,Taulia,3,24,4.4,5,2,14,6
1215,Source of Future Technology Inc,1,24,4.1,33,2,42,3
1216,RBC,7,12,3.9,54,3,154,12
1217,Vlink,3,67,3.8,7,2,17,5
1218,Yochana,3,102,3.4,23,2,14,6
1219,Macy's,7,32,3.3,33,3,165,12
1220,ADP,7,26,3.8,30,3,74,12
1221,Atlas,2,102,3.2,30,2,24,4
1222,Boehringer Ingelheim,7,14,3.9,58,2,138,12
1223,TBWA\Chiat\Day,5,3,2.7,33,3,55,7
1224,"RVM Enterprises, Inc.",2,70,2.3,30,2,27,5
1225,Vita Coco,2,44,4,33,2,19,7
1226,Mars,7,44,3.9,44,2,112,12
1227,Proudfoot,2,26,2.9,11,13,77,6
1228,COUNCIL ON ACCREDITATION,2,99,3.8,33,8,46,4
1229,Ebix,5,67,2.7,11,3,56,7
1230,Investors Bank,5,12,3.2,30,3,97,8
1231,Sterling Jewelers,7,13,2.9,34,3,73,11
1232,Update Legal,2,70,3.8,33,2,53,5
1233,Morris Heights Health Center,3,55,2.4,33,2,42,6
1234,Société Générale,7,66,3.1,57,3,159,12
1235,Oaktree Capital Management,4,66,3.4,5,3,28,9
1236,Environmental Defense,4,99,4,33,8,56,7
1237,Authentic Brands Group,2,3,2,33,2,13,8
1238,Northwestern Mutual,6,15,3.8,47,2,166,12
1239,York Telecom Corporation,3,17,4.3,30,2,38,7
1240,BTI Solutions,3,106,2.3,42,2,17,5
1241,"IIT, Inc",3,67,4.6,33,2,28,5
1242,Talan,5,67,3.7,57,2,21,7
1243,"Jersey Staffing Solutions, LLC",1,102,4.7,30,2,13,2
1244,Wilson Elser,5,70,2.9,33,2,45,7
1245,CMI/Compas,4,3,3.6,37,2,34,7
1246,Pall,7,14,3.4,33,13,77,10
1247,Daugherty Business Solutions,5,67,4.3,25,2,38,7
1248,Benjamin Moore,5,29,3.3,30,2,140,9
1249,Houlihan Lokey,5,66,4.1,5,3,51,8
1250,Asavie,2,37,3.7,62,2,19,5
1251,Tailored Management,2,102,4,34,2,58,6
1252,MUREX,5,37,4.3,57,2,37,8
1253,Lightbend,2,24,4.8,5,2,12,4
1254,YipitData,2,65,4.9,33,2,13,5
1255,eMids Technologies,5,67,3.6,41,2,24,7
1256,Northwell health,7,55,4,33,8,26,12
1257,Harbor Freight Tools,7,58,3.5,5,2,46,10
1258,Romeo Power,2,35,3.1,5,2,8,4
1259,Custom Ink,5,86,4.1,44,2,23,7
1260,Covenant Surgical Partners,5,55,4.1,41,2,15,7
1261,NuORDER,2,37,3.3,5,2,12,4
1262,Professional Plastics,3,61,3.9,5,2,39,7
1263,Sony PlayStation,6,118,3.5,5,13,29,12
1264,TCG,2,67,4.7,8,2,29,5
1265,Hub Group,5,72,2.8,15,3,52,10
1266,Systech Business Solutions,3,67,3.1,5,2,30,5
1267,FanDuel,4,101,3.9,33,2,14,7
1268,Lionsgate,5,78,3.2,5,3,26,10
1269,Thomson Reuters,7,37,4,54,3,15,11
1270,Saviynt,3,67,3.7,5,2,13,5
1271,Blue Shield of California,6,64,4.1,5,8,84,12
1272,20th Century Fox Television,5,78,4,5,13,119,11
1273,Convoso,1,24,4.2,5,2,15,3
1274,Metrolink,3,87,2.4,5,6,32,5
1275,Guess?,7,32,3.3,5,3,42,10
1276,Manifest Solutions,2,67,3.8,34,2,29,3
1277,MGA Entertainment Inc,5,29,3.6,5,2,43,7
1278,Nordstrom,7,32,3.6,46,3,122,12
1279,Chinatrust Bank USA,2,66,3.3,5,2,34,6
1280,Mercury Insurance Group,5,64,3.4,5,3,62,10
1281,Alexandria Real Estate Equities,3,93,3.9,5,3,29,8
1282,Kronos Incorporated,6,24,4.2,20,2,46,9
1283,NBCUniversal,7,113,3.8,33,3,117,12
1284,Unico American,2,64,3.4,5,3,47,5
1285,CTBC Bank USA,2,66,3.3,5,2,34,6
1286,Analog Devices,7,35,3.9,20,3,58,11
1287,LinQuest,4,4,4,5,2,19,6
1288,Cornerstone OnDemand,5,37,3.9,5,3,24,8
1289,Southern California Edison,7,114,3.8,5,13,144,12
1290,SoftNice Inc,4,67,4.1,37,2,22,5
1291,Cambridge Systematics,3,109,4.3,20,2,51,6
1292,Sony Corporation,7,29,3.7,65,3,77,12
1293,Wpromote,3,3,4,5,2,22,6
1294,Latham & Watkins,5,70,3.9,33,2,51,10
1295,Thermo Fisher Scientific,7,14,3.5,20,3,121,12
1296,Manulife,7,66,3.7,54,3,136,5
1297,EMCORE,4,35,2.7,5,3,39,6
1298,Spirent Communications,5,106,3.5,75,3,87,8
1299,Volunteers of America Los Angeles,5,99,2.9,44,8,127,1
1300,Epson America,4,24,3.6,5,13,48,10
1301,Electro Rent Corporation,3,22,3.5,5,2,58,8
1302,24 Seven,3,102,3.7,33,2,23,7
1303,Mark43,2,37,4.4,33,2,11,3
1304,Children's Institute Inc.,4,99,3.5,5,8,117,6
1305,HBO Max,5,113,3.6,33,13,51,11
1306,The Honest Company,3,65,3.1,5,2,11,7
1307,Providence Health & Services,7,55,3.4,46,8,168,7
1308,Azusa Pacific University,5,21,3.9,5,1,124,7
1309,Internet Brands,5,65,3.5,5,2,25,9
1310,E&S Ring Management,3,93,3.7,5,2,64,5
1311,VCA,7,117,3.2,5,3,37,10
1312,CIRE,1,93,4.8,5,2,13,5
1313,Gibson Dunn & Crutcher,5,70,4.1,5,2,153,7
1314,Aviana Global Technologies,1,67,4.2,5,2,29,4
1315,Team Rubicon,2,99,4.4,5,8,13,4
1316,Los Angeles Universal Preschool,2,89,3,5,8,19,6
1317,Harris Computer,6,24,4.2,54,13,47,8
1318,AIDS Healthcare Foundation,5,55,4.7,5,8,36,9
1319,Mallinckrodt Pharmaceuticals,5,14,3.1,25,3,156,10
1320,IPS Corporation,3,61,2.9,5,2,39,7
1321,Sun West Mortgage,4,71,3.3,5,2,43,12
1322,AppleOne,5,102,3.2,5,2,59,9
1323,Technicolor,7,78,3.4,57,3,108,10
1324,Rosano Partners,1,93,4.8,5,2,17,3
1325,FEI Systems,3,37,3,21,2,24,6
1326,ARYZTA,7,44,2.5,74,3,15,10
1327,Sinclair Broadcast Group,6,113,2.8,21,3,37,10
1328,TRENCH PLATE RENTAL CO,4,61,3,5,2,43,6
1329,County of Los Angeles,7,80,4.1,5,6,173,12
1330,EdTec,1,21,3.7,5,2,22,2
1331,AVID Technical Resources,2,102,4.8,20,2,20,4
1332,Takeda,7,14,3.7,65,3,242,12
1333,sweetgreen,5,40,3.2,5,2,16,2
1334,The Actors Fund,3,99,3.8,33,8,141,5
1335,California State University,7,21,4.1,5,1,61,10
1336,West Monroe Partners,5,26,4.1,15,2,21,7
1337,Wonderful Pistachios and Almonds,6,29,4.6,5,2,43,10
1338,Union Bank,6,12,3,5,13,159,12
1339,"Lucky Brand Dungarees, Inc.",4,29,3.9,5,13,24,8
1340,Enterprise Solutions Inc,2,102,3.9,15,2,23,5
1341,Viking Cruises,6,31,2.6,5,9,26,5
1342,MSC Industrial Supply,6,119,3,33,3,82,10
1343,Kite Pharma,5,14,3.5,5,3,15,4
1344,Protiviti,5,26,4.1,5,3,21,9
1345,Strategic Employment,2,102,4.8,5,2,17,2
1346,Frontier Technology Inc.,3,4,4.1,34,2,38,7
1347,Hurley Palmer Flatt,3,6,4.2,75,2,55,5
1348,Farmers Insurance Group,7,64,3.5,5,13,95,9
1349,FTI Consulting,5,26,3.7,8,3,41,10
1350,Public Storage,6,93,3.4,5,3,51,10
1351,Irvine Technology Corporation,3,102,4,5,2,23,5
1352,FINRA,5,15,3.5,8,8,16,8
1353,21st Century Oncology,5,55,3,10,2,40,8
1354,Altamed Health Services,5,55,3.2,5,8,54,3
1355,Children's Hospital Los Angeles,5,55,3.9,5,8,122,7
1356,Los Angeles Homeless Services Authority,2,103,2,5,6,30,6
1357,TekWissen_LLC,4,26,4.5,23,2,14,5
1358,Southern California Regional Rail Authority,3,87,2.4,5,6,32,5
1359,TCW,4,66,3.6,5,13,41,5
1360,Samsung Electronics America,5,24,2.9,30,13,85,12
1361,Livingston International,5,72,4.1,54,2,78,8
1362,Charles Drew University,4,21,3.4,5,1,57,6
1363,CM Solutions,1,25,5,5,2,22,2
1364,Skanska,6,25,3.8,33,3,52,11
1365,Banc of California,4,12,2.5,5,3,82,7
1366,LSINC Corporation,2,6,3.8,2,2,15,4
1367,Cathay General Bancorp,5,12,3.2,5,3,33,8
1368,COPE Health Solutions,2,26,3.5,33,2,28,5
1369,KIPP SoCal Public Schools,5,68,3.2,5,8,20,6
1370,Cinedigm,2,78,2.8,5,3,23,6
1371,Solugenix Corporation,3,67,4.3,5,2,54,6
1372,Netsync Network Solutions,2,67,3.7,42,2,21,7
1373,BTAS,3,4,3.1,34,2,28,4
1374,AHMC Healthcare,6,55,3,5,2,25,9
1375,CoAdvantage,3,26,3.5,10,2,26,6
1376,Keenan & Associates,4,63,3.9,5,2,51,4
1377,National Notary Association,3,86,3,5,2,66,5
1378,Technical Connections,1,102,4.2,5,2,39,4
1379,PIH Health,6,55,3.7,5,8,64,9
1380,Moog,7,4,4.2,33,3,72,10
1381,Verizon,7,106,3.7,33,3,23,12
1382,Wescom Credit Union,4,12,3.5,5,8,89,6
1383,Activision Blizzard,7,118,3.6,5,3,44,11
1384,"U.S. Auto Parts Network, Inc",5,10,3.4,5,3,28,7
1385,RampRate,1,3,3.7,5,2,22,2
1386,Konica Minolta Business Solutions,6,24,3.2,30,13,64,12
1387,Emanate Health,5,55,4.8,5,2,40,6
1388,Ipsos,7,26,3.2,57,3,48,9
1389,AArete,3,26,4.2,15,2,15,6
1390,Dresner Partners Investment Banking,1,66,3.3,15,2,32,4
1391,Cboe Global Markets,4,104,3.7,15,3,50,8
1392,Morton Salt,5,44,2.1,15,13,113,9
1393,OneSpan,4,24,4.1,15,3,32,7
1394,McDermott Will & Emery,4,70,3.9,15,2,89,9
1395,Grubhub,5,65,3.8,15,3,19,7
1396,Stepan,5,20,3.4,15,3,91,10
1397,Ventas,3,93,3.7,15,3,25,10
1398,Peapod,5,53,3,15,13,34,8
1399,American Access Casualty Company,3,64,2.7,15,2,24,7
1400,"Integrated Resources, Inc",3,102,3.1,30,2,27,5
1401,Kemper,6,64,3.2,15,3,33,10
1402,Nitel,2,17,3.1,15,2,26,6
1403,Panduit,5,35,3.2,15,2,68,9
1404,Caterpillar,7,61,3.8,15,3,98,12
1405,Payroc,4,43,4.3,15,2,20,7
1406,RevenueWell,2,24,4.2,15,2,13,5
1407,BDO USA,6,1,3.7,15,2,113,9
1408,Morningstar,6,42,4.1,15,3,39,9
1409,Fragomen Worldwide,5,70,3.2,33,2,72,8
1410,Delivery First,2,109,4.5,25,2,6,8
1411,Rush University Medical Center,6,55,3.9,15,7,186,9
1412,CF Industries,5,20,3.4,15,3,77,11
1413,Cognizant Softvision,5,67,4.1,33,2,29,7
1414,"Beacon Consulting Group, Inc.",1,26,3.9,33,2,24,4
1415,ServiceNow,7,37,3.8,5,3,19,10
1416,Franciscan Health,7,55,3.5,16,8,148,10
1417,SDI Presence,2,67,4,15,2,27,6
1418,Steiner Electric,3,119,3,15,2,107,2
1419,Fifth Third,7,66,3.4,34,3,34,11
1420,Federal Reserve Bank of Chicago,5,41,3.6,15,6,109,10
1421,Rexnord,6,61,3.1,47,3,131,10
1422,Riskonnect Inc,3,37,3.7,11,2,16,7
1423,Civis Analytics,2,37,3.2,15,2,10,5
1424,Premier Research Group Limited,5,14,3.2,27,2,27,7
1425,Origami Risk,3,37,4.6,15,2,14,6
1426,Medline Industries,7,54,3.3,15,2,57,12
1427,First American Bank,4,12,3.2,15,2,50,7
1428,Photon Infotech,5,67,3,61,2,24,7
1429,Genzeon,2,37,3.5,37,2,13,2
1430,Guaranteed Rate,6,71,3.8,15,2,23,8
1431,Pangea Money Transfer,1,43,4.3,15,2,11,2
1432,Winston & Strawn,5,70,3.6,15,2,169,7
1433,Peterson Technology Partners,3,24,4.2,15,4,26,5
1434,Ingredion,7,44,3.5,15,3,117,11
1435,Charles River Associates,4,26,4.6,20,3,58,7
1436,Brookfield Properties’ retail group,5,93,3.9,15,13,37,10
1437,Invenergy,4,36,3.8,15,2,22,6
1438,Infosys Limited,7,67,3.1,61,3,42,12
1439,Chamberlain Group Inc,5,29,3.2,15,2,123,8
1440,National Express,7,109,3,75,3,51,12
1441,ActiveCampaign,4,24,3.4,15,2,20,6
1442,BDP International,5,72,3,37,2,57,9
1443,North American Corporation,3,3,2.7,15,2,104,7
1444,Exelon,7,36,3.9,15,3,23,12
1445,Fifth Third Bank,7,66,3.4,34,3,34,11
1446,"Rimini Street, Inc",5,67,3.3,32,3,18,7
1447,Restaurant Depot,6,53,2.8,33,2,33,11
1448,SAP,7,24,4.6,58,3,51,12
1449,Robertshaw,6,29,3,15,2,124,8
1450,Assurant,7,64,3.4,33,3,45,11
1451,Parts Town,4,119,3.6,15,2,36,7
1452,TransNational Payments,2,43,3.7,15,2,24,4
1453,Northwestern Memorial Healthcare,6,55,3.9,15,7,58,7
1454,Berlin Packaging LLC,5,119,3.1,15,2,125,10
1455,AMG NATIONAL TRUST,2,66,4.5,6,2,51,5
1456,Baxter,7,14,3.5,15,3,92,8
1457,Emerson,7,35,3.7,25,3,133,12
1458,Metropolitan Family Services,3,74,3.2,15,2,166,6
1459,Jacobs,7,6,3.6,42,3,76,12
1460,Sammons Financial Group Companies,5,64,4.8,13,2,27,9
1461,Ecolab,7,20,3.6,24,3,100,12
1462,Phusion Projects,2,44,3.6,15,2,18,2
1463,Northern Trust,7,12,3.7,15,3,134,10
1464,"ePromptus,Inc",1,67,3.1,23,2,18,2
1465,Franklin Energy,5,36,3.5,47,2,29,6
1466,Mathematica Policy Research,5,26,3.5,30,2,37,7
1467,QBE,7,64,3.2,50,3,137,12
1468,First Health Group,7,64,3.2,21,2,170,12
1469,Covenant Living,5,55,3.6,15,8,138,2
1470,Numerator,5,67,3.9,15,2,19,7
1471,bswift,4,24,2.4,15,13,23,6
1472,Aviva,7,64,3.5,75,3,162,11
1473,S&C Electric,5,35,3.8,15,2,112,8
1474,Ceridian,5,37,4.2,24,3,32,8
1475,Accelerated Growth,1,26,4.8,15,2,14,2
1476,Conagra Brands,7,44,3.6,15,3,104,4
1477,American Bar Association,4,99,2.8,15,8,145,7
1478,Rightpoint,4,67,3.8,15,13,16,7
1479,Ace Hardware,5,58,3.6,15,2,99,11
1480,Sinai Health System,5,55,3,15,8,105,7
1481,Lakeside Bank,2,66,4,15,2,30,6
1482,Mondelez International,7,44,3.8,15,3,11,12
1483,Sterling Engineering,3,102,4.5,15,2,54,5
1484,Constellation Brands,6,44,3.2,33,3,78,11
1485,LendingTree,5,71,3.7,27,3,27,8
1486,Capax Global,2,67,4.7,15,13,25,5
1487,Alliant Credit Union,4,12,3.4,15,8,88,7
1488,Northwestern Medicine,6,55,3.9,15,7,58,7
1489,NPD,5,95,3.8,33,2,57,7
1490,Spectrum Communications & Consulting Inc.,2,3,3.3,15,2,31,4
1491,American Management Services,2,26,3.2,10,2,37,5
1492,Heartland Alliance,5,99,3.1,15,8,135,4
1493,Regions Financial,7,12,3.4,2,3,52,11
1494,Alvarez & Marsal,5,26,4.2,33,2,40,9
1495,Spaulding Ridge LLC,2,26,4.7,15,2,5,5
1496,Colliers International,7,93,3.5,54,3,125,10
1497,Hornblower Cruises and Events,5,31,3.3,5,2,43,8
1498,Spectrum Communications and Consulting,2,3,3.3,15,2,31,4
1499,WestRock,7,77,3.2,11,3,8,12
1500,H5,3,70,4,5,2,24,5
1501,Roosevelt University,5,21,3.7,15,1,78,7
1502,"TreeHouse Foods, Inc.",7,44,2.5,15,3,18,11
1503,Nuveen,5,66,3.2,15,2,125,9
1504,Professional Staffing Group,2,102,3.9,20,2,27,5
1505,Fiserv,7,43,3.1,47,3,39,12
1506,Plante Moran,5,1,3.9,23,2,99,8
1507,Steiner Electric Company,3,119,3,15,2,107,2
1508,AlixPartners,5,26,4.6,33,2,42,9
1509,ENGIE,7,36,3.6,57,3,15,12
1510,ATS Automation Tooling,5,61,3.6,54,3,45,8
1511,Primera Engineers,3,6,3.5,15,2,36,5
1512,Inland Real Estate Group,5,93,2.6,15,2,56,7
1513,Marco & Associates,1,102,4.3,15,2,13,2
1514,The Chicago Lighthouse,4,99,3.3,15,2,117,5
1515,IFG Project Resourcing,4,102,2.6,54,13,17,6
1516,Empire Today,5,86,3.6,15,2,64,8
1517,Huron Consulting Group,5,26,3.8,15,3,21,8
1518,SiriusXM,5,91,3.1,33,3,33,10
1519,Rabobank America,7,12,3.7,67,2,125,12
1520,Aon,7,63,3.5,75,3,131,12
1521,Catalina Marketing,5,3,3.1,10,2,40,8
1522,Koch Industries,7,84,3.6,17,2,83,12
1523,Dyson,7,35,2.9,70,2,30,7
1524,Coyote Logistics,5,72,3.1,15,3,17,10
1525,NORC at the University of Chicago,5,95,3,15,8,82,7
1526,Arrow Gear Company,3,4,2.9,15,2,76,5
1527,Crowe,5,1,3.8,15,2,81,8
1528,Telephone & Data Systems,7,106,3.1,15,3,54,11
1529,Egon Zehnder,5,102,3.3,74,2,59,8
1530,Jack Henry & Associates,6,12,3.6,25,3,47,9
1531,Noah Consulting,2,67,4.4,42,2,15,5
1532,David Weekley Homes,5,25,4.3,42,2,47,9
1533,ICON,7,14,3.3,62,3,33,8
1534,Cogent Infotech,3,67,4.1,37,2,20,5
1535,Lab Consulting Partnership,2,26,3.8,42,2,30,6
1536,"Buckeye Partners, L.P.",5,85,3.2,42,3,137,11
1537,Stewart Information Services,6,64,3.9,42,3,130,7
1538,Management Solutions,5,26,3.4,72,2,21,7
1539,Allegiance Bank,4,12,4.4,42,3,16,11
1540,Stewart,3,6,4.3,27,2,29,5
1541,Service Corporation International,7,47,3.6,42,3,61,10
1542,Stewart Title,6,64,3.9,42,3,130,7
1543,AspenTech,5,24,3.1,20,3,42,8
1544,Crown Castle,5,106,3.5,42,3,29,10
1545,Aramco Services Company,3,114,2.2,42,2,35,5
1546,TransCore,5,109,2.9,41,13,19,7
1547,Money Management International,3,66,3.9,42,8,65,6
1548,Texas Southern University,5,21,3.9,42,1,96,7
1549,InterLinc Mortgage Services,3,71,2.7,42,2,19,5
1550,HCL America Inc,7,24,3.5,61,3,32,11
1551,UnitedHealth Group,7,55,3.4,24,3,46,12
1552,Calpine,5,36,3.8,42,2,39,11
1553,Sparkhound,2,67,2.9,19,2,25,4
1554,Techwave Consulting Inc.,5,67,3.9,42,2,19,6
1555,"Carollo Engineers, Inc",5,6,4.1,5,2,90,7
1556,Ramy Infotech,2,67,3.1,5,3,13,1
